customer_key,customer_id,gender,age,tenure
2507,2507,Male,44,8
2508,2508,Male,33,1
2509,2509,Male,46,2
2510,2510,Female,50,10
2511,2511,Female,52,2
2512,2512,Female,34,7
2513,2513,Male,51,1
2514,2514,Male,39,10
2515,2515,Female,26,4
2516,2516,Male,40,4
2517,2517,Female,36,6
2518,2518,Male,36,2
2519,2519,Female,50,2
2520,2520,Female,62,0
2521,2521,Male,61,7
2522,2522,Male,25,4
2523,2523,Male,35,1
2524,2524,Female,24,1
2525,2525,Male,52,4
2526,2526,Male,34,10
2527,2527,Female,29,6
2528,2528,Male,42,6
2529,2529,Male,26,8
2530,2530,Female,29,10
2531,2531,Female,45,3
2532,2532,Male,47,4
2533,2533,Female,60,2
2534,2534,Male,61,5
2535,2535,Female,35,5
2536,2536,Male,40,1
2537,2537,Male,58,3
2538,2538,Female,33,0
2539,2539,Male,38,6
2540,2540,Female,46,6
2541,2541,Female,45,8
2542,2542,Female,61,3
2543,2543,Male,41,9
2544,2544,Female,24,1
2545,2545,Male,34,5
2546,2546,Female,43,0
2547,2547,Male,50,1
2548,2548,Female,59,0
2549,2549,Male,50,4
2550,2550,Female,36,8
2551,2551,Male,42,0
2552,2552,Female,53,3
2553,2553,Female,46,7
2554,2554,Male,71,8
2555,2555,Male,30,2
2556,2556,Male,38,9
2557,2557,Female,41,4
2558,2558,Male,26,4
2559,2559,Female,30,8
2560,2560,Female,40,2
2561,2561,Female,30,6
2562,2562,Male,34,1
2563,2563,Female,58,9
2564,2564,Female,27,5
2565,2565,Female,38,6
2566,2566,Female,50,4
2567,2567,Female,29,6
2568,2568,Male,42,1
2569,2569,Female,47,6
2570,2570,Female,40,2
2571,2571,Female,31,5
2572,2572,Male,44,7
2573,2573,Male,58,9
2574,2574,Male,40,2
2575,2575,Female,51,9
2576,2576,Male,54,5
2577,2577,Male,36,4
2578,2578,Male,29,8
2579,2579,Female,32,1
2580,2580,Male,30,0
2581,2581,Female,38,6
2582,2582,Male,31,0
2583,2583,Female,46,5
2584,2584,Female,31,7
2585,2585,Male,40,0
2586,2586,Male,28,9
2587,2587,Male,50,6
2588,2588,Male,33,8
2589,2589,Male,32,5
2590,2590,Male,44,8
2591,2591,Male,22,7
2592,2592,Male,38,2
2593,2593,Male,40,6
2594,2594,Male,53,7
2595,2595,Female,47,6
2596,2596,Male,29,10
2597,2597,Female,28,4
2598,2598,Female,40,2
2599,2599,Male,48,1
2600,2600,Male,62,7
2601,2601,Female,24,10
2602,2602,Female,41,9
2603,2603,Male,28,0
2604,2604,Female,34,7
2605,2605,Male,25,5
2606,2606,Female,34,5
2607,2607,Male,32,3
2608,2608,Male,31,1
2609,2609,Male,32,1
2610,2610,Female,46,2
2611,2611,Male,38,4
2612,2612,Male,42,3
2613,2613,Male,34,3
2614,2614,Male,26,7
2615,2615,Female,58,3
2616,2616,Male,63,9
2617,2617,Male,35,9
2618,2618,Male,45,6
2619,2619,Female,30,1
2620,2620,Male,49,8
2621,2621,Male,35,6
2622,2622,Female,36,5
2623,2623,Male,27,0
2624,2624,Female,28,9
2625,2625,Female,29,3
2626,2626,Male,29,5
2627,2627,Female,29,2
2628,2628,Male,25,6
2629,2629,Male,48,2
2630,2630,Female,42,3
2631,2631,Female,36,3
2632,2632,Male,35,1
2633,2633,Male,48,2
2634,2634,Male,41,1
2635,2635,Female,42,9
2636,2636,Female,27,4
2637,2637,Male,30,2
2638,2638,Female,29,0
2639,2639,Male,43,9
2640,2640,Female,40,3
2641,2641,Female,31,8
2642,2642,Female,28,6
2643,2643,Female,22,5
2644,2644,Male,27,4
2645,2645,Male,27,5
2646,2646,Male,23,5
2647,2647,Female,39,5
2648,2648,Male,51,9
2649,2649,Male,21,4
2650,2650,Female,37,6
2651,2651,Male,33,5
2652,2652,Male,40,4
2653,2653,Female,38,0
2654,2654,Male,26,3
2655,2655,Male,44,3
2656,2656,Male,53,2
2657,2657,Female,34,5
2658,2658,Male,29,9
2659,2659,Male,40,2
2660,2660,Female,62,4
2661,2661,Female,44,2
2662,2662,Female,28,2
2663,2663,Female,44,8
2664,2664,Male,32,2
2665,2665,Male,29,3
2666,2666,Male,30,9
2667,2667,Female,37,7
2668,2668,Male,35,3
2669,2669,Male,52,2
2670,2670,Female,19,5
2671,2671,Female,64,9
2672,2672,Male,35,7
2673,2673,Male,34,2
2674,2674,Male,50,2
2675,2675,Male,25,7
2676,2676,Male,38,5
2677,2677,Male,43,1
2678,2678,Female,38,10
2679,2679,Female,38,10
2680,2680,Female,35,4
2681,2681,Female,39,5
2682,2682,Male,36,5
2683,2683,Female,27,3
2684,2684,Female,23,9
2685,2685,Female,28,7
2686,2686,Male,60,6
2687,2687,Female,42,0
2688,2688,Male,44,3
2689,2689,Male,32,4
2690,2690,Male,38,8
2691,2691,Male,42,2
2692,2692,Female,37,1
2693,2693,Male,31,8
2694,2694,Male,34,2
2695,2695,Male,29,3
2696,2696,Female,39,8
2697,2697,Female,40,0
2698,2698,Male,48,7
2699,2699,Female,28,5
2700,2700,Female,29,8
2701,2701,Male,31,4
2702,2702,Female,31,2
2703,2703,Female,30,4
2704,2704,Male,46,7
2705,2705,Male,27,2
2706,2706,Female,34,4
2707,2707,Male,22,9
2708,2708,Female,38,3
2709,2709,Female,21,1
2710,2710,Male,37,4
2711,2711,Male,37,1
2712,2712,Female,28,9
2713,2713,Female,32,9
2714,2714,Male,67,9
2715,2715,Female,55,8
2716,2716,Male,38,1
2717,2717,Male,45,3
2718,2718,Male,70,6
2719,2719,Female,39,3
2720,2720,Female,42,9
2721,2721,Female,56,8
2722,2722,Female,44,3
2723,2723,Female,32,9
2724,2724,Female,41,8
2725,2725,Female,38,8
2726,2726,Female,58,4
2727,2727,Female,37,3
2728,2728,Male,57,2
2729,2729,Male,46,10
2730,2730,Male,23,1
2731,2731,Male,30,3
2732,2732,Female,33,7
2733,2733,Female,48,1
2734,2734,Male,32,5
2735,2735,Female,37,7
2736,2736,Female,30,2
2737,2737,Male,36,8
2738,2738,Male,31,4
2739,2739,Male,41,3
2740,2740,Male,45,7
2741,2741,Male,34,4
2742,2742,Female,38,8
2743,2743,Female,41,2
2744,2744,Male,22,4
2745,2745,Male,38,7
2746,2746,Male,52,9
2747,2747,Male,36,8
2748,2748,Female,35,10
2749,2749,Male,48,8
2750,2750,Male,25,6
2751,2751,Female,57,9
2752,2752,Male,42,8
2753,2753,Female,31,8
2754,2754,Female,28,6
2755,2755,Male,42,0
2756,2756,Male,31,7
2757,2757,Male,29,1
2758,2758,Female,45,4
2759,2759,Male,36,6
2760,2760,Male,37,7
2761,2761,Male,68,2
2762,2762,Male,50,6
2763,2763,Male,28,3
2764,2764,Female,47,6
2765,2765,Male,38,7
2766,2766,Male,36,9
2767,2767,Male,30,1
2768,2768,Female,27,10
2769,2769,Male,26,4
2770,2770,Female,38,1
2771,2771,Female,32,5
2772,2772,Male,28,7
2773,2773,Female,72,6
2774,2774,Male,29,1
2775,2775,Female,28,1
2776,2776,Male,51,3
2777,2777,Male,39,7
2778,2778,Female,61,8
2779,2779,Female,71,10
2780,2780,Male,38,9
2781,2781,Male,40,8
2782,2782,Female,61,9
2783,2783,Male,24,8
2784,2784,Female,33,6
2785,2785,Female,37,5
2786,2786,Male,43,7
2787,2787,Female,40,9
2788,2788,Male,46,6
2789,2789,Male,39,1
2790,2790,Male,44,0
2791,2791,Male,39,4
2792,2792,Female,66,3
2793,2793,Female,45,2
2794,2794,Male,23,5
2795,2795,Male,52,8
2796,2796,Female,25,7
2797,2797,Female,39,6
2798,2798,Male,27,2
2799,2799,Male,28,6
2800,2800,Male,43,8
2801,2801,Male,51,9
2802,2802,Male,29,8
2803,2803,Male,53,4
2804,2804,Female,43,7
2805,2805,Female,44,2
2806,2806,Female,51,5
2807,2807,Male,38,0
2808,2808,Male,33,3
2809,2809,Male,42,7
2810,2810,Female,32,2
2811,2811,Female,30,10
2812,2812,Female,34,9
2813,2813,Male,28,2
2814,2814,Female,52,7
2815,2815,Female,40,2
2816,2816,Male,37,1
2817,2817,Male,25,4
2818,2818,Female,30,8
2819,2819,Male,37,4
2820,2820,Female,34,5
2821,2821,Female,31,1
2822,2822,Female,33,10
2823,2823,Female,34,3
2824,2824,Female,59,5
2825,2825,Male,32,9
2826,2826,Male,40,1
2827,2827,Female,43,4
2828,2828,Male,36,7
2829,2829,Male,33,9
2830,2830,Male,43,6
2831,2831,Male,53,1
2832,2832,Female,32,0
2833,2833,Male,20,4
2834,2834,Male,40,8
2835,2835,Male,30,9
2836,2836,Male,35,6
2837,2837,Male,60,8
2838,2838,Female,49,6
2839,2839,Female,36,2
2840,2840,Female,32,1
2841,2841,Male,40,4
2842,2842,Male,38,5
2843,2843,Male,48,2
2844,2844,Male,38,6
2845,2845,Male,35,2
2846,2846,Male,45,10
2847,2847,Male,39,4
2848,2848,Male,38,7
2849,2849,Female,41,5
2850,2850,Male,41,9
2851,2851,Female,39,5
2852,2852,Female,48,5
2853,2853,Male,40,6
2854,2854,Male,53,4
2855,2855,Male,33,1
2856,2856,Female,75,5
2857,2857,Female,45,3
2858,2858,Male,51,3
2859,2859,Male,25,3
2860,2860,Male,32,4
2861,2861,Male,45,7
2862,2862,Female,25,6
2863,2863,Male,33,8
2864,2864,Female,43,9
2865,2865,Male,37,8
2866,2866,Male,21,6
2867,2867,Female,26,9
2868,2868,Female,27,1
2869,2869,Male,36,8
2870,2870,Male,22,9
2871,2871,Female,55,1
2872,2872,Male,38,0
2873,2873,Male,52,3
2874,2874,Female,36,1
2875,2875,Male,32,9
2876,2876,Female,33,7
2877,2877,Female,35,7
2878,2878,Male,67,5
2879,2879,Female,36,1
2880,2880,Female,52,6
2881,2881,Female,37,8
2882,2882,Female,35,2
2883,2883,Male,37,3
2884,2884,Female,38,8
2885,2885,Female,29,3
2886,2886,Male,42,5
2887,2887,Female,37,6
2888,2888,Female,26,1
2889,2889,Male,37,2
2890,2890,Female,31,9
2891,2891,Male,34,5
2892,2892,Female,30,5
2893,2893,Male,44,3
2894,2894,Male,50,9
2895,2895,Male,31,3
2896,2896,Male,47,7
2897,2897,Female,33,2
2898,2898,Female,29,9
2899,2899,Male,52,6
2900,2900,Female,35,7
2901,2901,Female,26,8
2902,2902,Male,73,2
2903,2903,Female,33,1
2904,2904,Female,47,7
2905,2905,Female,35,3
2906,2906,Male,32,7
2907,2907,Male,41,6
2908,2908,Female,22,0
2909,2909,Male,69,9
2910,2910,Male,38,6
2911,2911,Male,33,2
2912,2912,Female,52,8
2913,2913,Male,32,1
2914,2914,Female,40,6
2915,2915,Male,28,7
2916,2916,Female,52,1
2917,2917,Male,56,2
2918,2918,Male,57,6
2919,2919,Female,38,4
2920,2920,Female,42,9
2921,2921,Female,33,4
2922,2922,Female,46,8
2923,2923,Male,34,6
2924,2924,Male,41,4
2925,2925,Female,29,6
2926,2926,Female,76,9
2927,2927,Male,63,8
2928,2928,Male,32,6
2929,2929,Female,39,0
2930,2930,Male,32,4
2931,2931,Male,42,7
2932,2932,Female,37,7
2933,2933,Female,54,9
2934,2934,Male,46,8
2935,2935,Male,33,7
2936,2936,Male,35,8
2937,2937,Male,44,10
2938,2938,Male,28,6
2939,2939,Male,27,5
2940,2940,Female,39,2
2941,2941,Female,28,5
2942,2942,Female,26,9
2943,2943,Female,42,9
2944,2944,Female,41,9
2945,2945,Male,32,7
2946,2946,Male,20,4
2947,2947,Male,42,1
2948,2948,Male,36,7
2949,2949,Female,29,1
2950,2950,Male,39,4
2951,2951,Female,37,0
2952,2952,Male,31,7
2953,2953,Male,51,10
2954,2954,Female,43,6
2955,2955,Female,33,5
2956,2956,Female,46,1
2957,2957,Male,30,8
2958,2958,Female,41,10
2959,2959,Male,29,2
2960,2960,Male,25,9
2961,2961,Female,29,7
2962,2962,Male,31,7
2963,2963,Male,38,9
2964,2964,Female,51,3
2965,2965,Male,46,1
2966,2966,Male,36,5
2967,2967,Male,45,5
2968,2968,Female,39,5
2969,2969,Female,36,7
2970,2970,Male,34,7
2971,2971,Male,45,7
2972,2972,Male,30,2
2973,2973,Male,42,9
2974,2974,Female,56,9
2975,2975,Male,59,9
2976,2976,Male,37,6
2977,2977,Male,39,4
2978,2978,Female,45,9
2979,2979,Female,35,1
2980,2980,Male,40,1
2981,2981,Female,41,3
2982,2982,Male,39,2
2983,2983,Female,43,3
2984,2984,Male,35,8
2985,2985,Male,35,9
2986,2986,Male,30,8
2987,2987,Male,42,0
2988,2988,Female,26,1
2989,2989,Male,47,1
2990,2990,Female,45,1
2991,2991,Male,19,2
2992,2992,Male,49,8
2993,2993,Female,51,5
2994,2994,Female,59,8
2995,2995,Female,39,3
2996,2996,Female,29,2
2997,2997,Female,45,7
2998,2998,Female,26,7
2999,2999,Male,47,5
3000,3000,Male,33,1
3001,3001,Female,40,5
3002,3002,Female,43,4
3003,3003,Female,32,2
3004,3004,Male,55,6
3005,3005,Male,47,5
3006,3006,Male,39,4
3007,3007,Female,45,1
3008,3008,Male,33,5
3009,3009,Male,62,10
3010,3010,Male,31,1
3011,3011,Male,47,2
3012,3012,Male,30,8
3013,3013,Female,41,9
3014,3014,Female,27,4
3015,3015,Male,43,3
3016,3016,Male,43,8
3017,3017,Male,32,10
3018,3018,Female,29,2
3019,3019,Female,27,8
3020,3020,Male,29,7
3021,3021,Female,38,6
3022,3022,Male,36,3
3023,3023,Female,27,7
3024,3024,Male,39,2
3025,3025,Male,41,5
3026,3026,Female,39,6
3027,3027,Male,40,7
3028,3028,Female,42,3
3029,3029,Female,48,2
3030,3030,Male,39,10
3031,3031,Male,20,1
3032,3032,Female,22,4
3033,3033,Female,45,3
3034,3034,Female,85,10
3035,3035,Male,36,2
3036,3036,Male,45,9
3037,3037,Male,43,1
3038,3038,Male,21,1
3039,3039,Male,47,9
3040,3040,Female,26,8
3041,3041,Male,38,4
3042,3042,Male,34,7
3043,3043,Female,29,10
3044,3044,Female,38,1
3045,3045,Male,29,2
3046,3046,Male,27,1
3047,3047,Female,31,3
3048,3048,Male,48,7
3049,3049,Female,37,1
3050,3050,Male,32,4
3051,3051,Female,44,5
3052,3052,Male,53,1
3053,3053,Male,35,2
3054,3054,Female,34,5
3055,3055,Male,67,1
3056,3056,Male,44,4
3057,3057,Male,58,1
3058,3058,Male,33,1
3059,3059,Female,58,8
3060,3060,Female,33,8
3061,3061,Female,43,7
3062,3062,Male,33,3
3063,3063,Female,40,9
3064,3064,Male,32,7
3065,3065,Male,35,6
3066,3066,Male,42,8
3067,3067,Female,28,5
3068,3068,Male,31,10
3069,3069,Female,31,7
3070,3070,Male,43,7
3071,3071,Male,32,2
3072,3072,Male,32,7
3073,3073,Female,30,8
3074,3074,Female,32,0
3075,3075,Female,44,6
3076,3076,Male,35,10
3077,3077,Female,43,2
3078,3078,Male,33,6
3079,3079,Female,36,6
3080,3080,Female,34,1
3081,3081,Male,28,3
3082,3082,Male,29,2
3083,3083,Female,44,5
3084,3084,Male,40,4
3085,3085,Female,30,8
3086,3086,Female,54,3
3087,3087,Female,22,8
3088,3088,Male,36,2
3089,3089,Male,25,5
3090,3090,Male,40,8
3091,3091,Female,43,3
3092,3092,Male,37,2
3093,3093,Female,31,2
3094,3094,Male,41,5
3095,3095,Female,25,3
3096,3096,Male,19,7
3097,3097,Male,59,8
3098,3098,Male,30,3
3099,3099,Female,24,3
3100,3100,Male,60,8
3101,3101,Male,35,3
3102,3102,Male,32,9
3103,3103,Female,29,3
3104,3104,Female,47,10
3105,3105,Male,31,5
3106,3106,Female,28,4
3107,3107,Female,45,6
3108,3108,Female,30,2
3109,3109,Female,28,1
3110,3110,Female,47,10
3111,3111,Female,74,8
3112,3112,Male,42,1
3113,3113,Female,40,7
3114,3114,Male,32,7
3115,3115,Female,40,10
3116,3116,Male,21,4
3117,3117,Female,39,7
3118,3118,Male,43,3
3119,3119,Male,33,6
3120,3120,Female,51,5
3121,3121,Female,23,7
3122,3122,Male,27,3
3123,3123,Male,29,4
3124,3124,Male,30,8
3125,3125,Male,39,6
3126,3126,Female,26,4
3127,3127,Male,43,7
3128,3128,Male,33,8
3129,3129,Female,34,6
3130,3130,Male,37,9
3131,3131,Female,56,5
3132,3132,Female,39,3
3133,3133,Male,39,4
3134,3134,Female,27,1
3135,3135,Male,34,5
3136,3136,Male,37,10
3137,3137,Male,44,0
3138,3138,Male,48,10
3139,3139,Male,60,2
3140,3140,Female,40,3
3141,3141,Male,30,4
3142,3142,Female,24,2
3143,3143,Female,76,7
3144,3144,Female,41,8
3145,3145,Male,55,1
3146,3146,Female,48,2
3147,3147,Female,28,8
3148,3148,Male,44,6
3149,3149,Female,39,6
3150,3150,Female,34,8
3151,3151,Female,35,9
3152,3152,Female,39,3
3153,3153,Female,40,9
3154,3154,Female,29,6
3155,3155,Male,51,7
3156,3156,Male,32,7
3157,3157,Female,41,8
3158,3158,Male,34,5
3159,3159,Female,31,3
3160,3160,Male,23,4
3161,3161,Male,28,5
3162,3162,Male,34,9
3163,3163,Male,34,7
3164,3164,Female,37,8
3165,3165,Female,38,5
3166,3166,Female,39,6
3167,3167,Male,62,4
3168,3168,Female,48,7
3169,3169,Female,49,0
3170,3170,Male,40,5
3171,3171,Female,35,2
3172,3172,Female,56,3
3173,3173,Male,32,1
3174,3174,Female,27,3
3175,3175,Male,43,6
3176,3176,Female,35,7
3177,3177,Male,29,1
3178,3178,Female,27,7
3179,3179,Female,39,4
3180,3180,Female,34,5
3181,3181,Female,60,10
3182,3182,Female,37,9
3183,3183,Female,43,1
3184,3184,Male,43,6
3185,3185,Male,55,9
3186,3186,Female,45,9
3187,3187,Female,36,10
3188,3188,Female,45,8
3189,3189,Female,32,4
3190,3190,Female,42,2
3191,3191,Female,28,6
3192,3192,Male,32,5
3193,3193,Male,66,8
3194,3194,Female,49,1
3195,3195,Female,26,3
3196,3196,Male,29,0
3197,3197,Male,36,4
3198,3198,Male,36,4
3199,3199,Male,23,1
3200,3200,Female,46,1
3201,3201,Male,24,4
3202,3202,Male,20,6
3203,3203,Female,33,4
3204,3204,Male,69,3
3205,3205,Male,50,3
3206,3206,Female,42,8
3207,3207,Male,60,9
3208,3208,Male,56,2
3209,3209,Male,36,8
3210,3210,Male,26,7
3211,3211,Female,53,1
3212,3212,Female,27,1
3213,3213,Male,35,10
3214,3214,Male,46,1
3215,3215,Male,33,9
3216,3216,Female,32,8
3217,3217,Male,31,6
3218,3218,Female,56,4
3219,3219,Male,36,10
3220,3220,Female,37,10
3221,3221,Male,30,7
3222,3222,Female,24,2
3223,3223,Male,30,1
3224,3224,Male,39,2
3225,3225,Female,41,2
3226,3226,Female,32,0
3227,3227,Male,35,1
3228,3228,Male,26,9
3229,3229,Female,29,10
3230,3230,Female,66,5
3231,3231,Female,33,6
3232,3232,Male,36,6
3233,3233,Female,34,5
3234,3234,Male,36,6
3235,3235,Male,47,1
3236,3236,Male,34,9
3237,3237,Female,32,0
3238,3238,Male,38,7
3239,3239,Male,54,6
3240,3240,Female,19,6
3241,3241,Male,50,0
3242,3242,Female,31,8
3243,3243,Female,36,10
3244,3244,Male,24,7
3245,3245,Female,32,2
3246,3246,Female,45,3
3247,3247,Male,57,6
3248,3248,Male,25,7
3249,3249,Male,35,5
3250,3250,Male,37,3
3251,3251,Male,58,8
3252,3252,Male,43,0
3253,3253,Male,31,10
3254,3254,Female,38,5
3255,3255,Male,50,4
3256,3256,Female,29,4
3257,3257,Male,38,7
3258,3258,Female,58,3
3259,3259,Female,36,7
3260,3260,Male,31,2
3261,3261,Female,33,2
3262,3262,Male,51,3
3263,3263,Male,48,6
3264,3264,Male,43,2
3265,3265,Male,35,5
3266,3266,Female,33,2
3267,3267,Male,30,1
3268,3268,Female,40,3
3269,3269,Male,54,5
3270,3270,Male,33,7
3271,3271,Female,33,7
3272,3272,Male,32,9
3273,3273,Female,59,4
3274,3274,Female,43,4
3275,3275,Female,31,6
3276,3276,Male,25,3
3277,3277,Female,54,1
3278,3278,Female,41,2
3279,3279,Male,44,7
3280,3280,Male,37,7
3281,3281,Female,57,3
3282,3282,Female,32,2
3283,3283,Female,39,2
3284,3284,Female,48,4
3285,3285,Male,48,9
3286,3286,Female,43,9
3287,3287,Female,31,1
3288,3288,Male,37,1
3289,3289,Female,30,6
3290,3290,Female,23,8
3291,3291,Female,30,9
3292,3292,Female,28,8
3293,3293,Female,41,1
3294,3294,Female,39,3
3295,3295,Male,39,0
3296,3296,Female,19,9
3297,3297,Female,26,10
3298,3298,Female,41,2
3299,3299,Male,25,10
3300,3300,Male,34,9
3301,3301,Male,28,0
3302,3302,Male,34,5
3303,3303,Male,35,4
3304,3304,Female,44,3
3305,3305,Male,35,8
3306,3306,Female,62,8
3307,3307,Female,40,3
3308,3308,Female,38,7
3309,3309,Female,62,10
3310,3310,Female,28,2
3311,3311,Male,50,3
3312,3312,Male,72,3
3313,3313,Female,31,7
3314,3314,Male,54,6
3315,3315,Female,63,3
3316,3316,Female,25,6
3317,3317,Male,53,5
3318,3318,Male,71,3
3319,3319,Female,40,6
3320,3320,Male,35,1
3321,3321,Male,24,2
3322,3322,Male,30,9
3323,3323,Female,41,8
3324,3324,Female,31,1
3325,3325,Male,47,8
3326,3326,Female,32,7
3327,3327,Male,50,4
3328,3328,Male,40,5
3329,3329,Female,38,2
3330,3330,Female,43,3
3331,3331,Male,18,4
3332,3332,Male,34,5
3333,3333,Male,31,3
3334,3334,Female,41,5
3335,3335,Male,27,5
3336,3336,Female,31,6
3337,3337,Male,36,10
3338,3338,Male,56,4
3339,3339,Female,24,3
3340,3340,Female,28,4
3341,3341,Male,29,5
3342,3342,Female,29,3
3343,3343,Male,53,6
3344,3344,Male,37,3
3345,3345,Male,33,8
3346,3346,Female,31,7
3347,3347,Male,63,4
3348,3348,Male,45,1
3349,3349,Male,40,6
3350,3350,Female,45,5
3351,3351,Male,35,2
3352,3352,Female,34,9
3353,3353,Male,40,2
3354,3354,Female,31,7
3355,3355,Female,36,2
3356,3356,Male,24,5
3357,3357,Male,41,10
3358,3358,Male,29,5
3359,3359,Female,33,5
3360,3360,Male,60,4
3361,3361,Male,38,7
3362,3362,Female,48,7
3363,3363,Female,33,9
3364,3364,Male,38,2
3365,3365,Male,47,1
3366,3366,Female,34,5
3367,3367,Female,74,2
3368,3368,Male,40,0
3369,3369,Male,67,5
3370,3370,Female,33,8
3371,3371,Female,47,6
3372,3372,Female,43,6
3373,3373,Female,37,4
3374,3374,Male,37,2
3375,3375,Male,55,2
3376,3376,Female,58,4
3377,3377,Female,40,4
3378,3378,Female,37,3
3379,3379,Male,72,5
3380,3380,Female,45,7
3381,3381,Female,26,3
3382,3382,Male,49,6
3383,3383,Female,72,5
3384,3384,Male,39,9
3385,3385,Female,66,9
3386,3386,Male,41,7
3387,3387,Male,41,6
3388,3388,Male,84,8
3389,3389,Male,25,7
3390,3390,Female,55,4
3391,3391,Female,32,7
3392,3392,Female,46,3
3393,3393,Male,33,8
3394,3394,Male,30,6
3395,3395,Male,29,6
3396,3396,Female,22,5
3397,3397,Male,71,4
3398,3398,Male,33,2
3399,3399,Male,41,9
3400,3400,Female,31,6
3401,3401,Male,31,3
3402,3402,Female,33,4
3403,3403,Female,26,5
3404,3404,Female,62,7
3405,3405,Female,23,2
3406,3406,Male,60,9
3407,3407,Female,29,7
3408,3408,Male,40,3
3409,3409,Female,40,9
3410,3410,Female,46,7
3411,3411,Male,36,1
3412,3412,Female,37,8
3413,3413,Male,26,6
3414,3414,Male,39,3
3415,3415,Female,37,2
3416,3416,Male,40,6
3417,3417,Male,38,9
3418,3418,Female,42,10
3419,3419,Female,42,2
3420,3420,Female,26,10
3421,3421,Male,31,1
3422,3422,Female,39,0
3423,3423,Male,35,1
3424,3424,Male,32,8
3425,3425,Male,42,5
3426,3426,Male,43,4
3427,3427,Male,49,10
3428,3428,Male,41,9
3429,3429,Female,35,4
3430,3430,Female,43,9
3431,3431,Male,37,1
3432,3432,Male,36,3
3433,3433,Male,26,5
3434,3434,Female,37,6
3435,3435,Male,66,4
3436,3436,Female,34,4
3437,3437,Male,41,8
3438,3438,Female,32,3
3439,3439,Female,30,3
3440,3440,Male,36,7
3441,3441,Female,47,2
3442,3442,Male,36,2
3443,3443,Female,30,8
3444,3444,Female,46,4
3445,3445,Male,43,5
3446,3446,Male,28,1
3447,3447,Male,37,9
3448,3448,Male,32,8
3449,3449,Female,31,5
3450,3450,Male,49,10
3451,3451,Male,40,3
3452,3452,Female,21,0
3453,3453,Male,57,3
3454,3454,Male,40,9
3455,3455,Male,24,1
3456,3456,Male,29,8
3457,3457,Male,33,6
3458,3458,Male,36,8
3459,3459,Female,37,9
3460,3460,Female,40,10
3461,3461,Male,39,5
3462,3462,Male,35,4
3463,3463,Female,62,1
3464,3464,Male,43,8
3465,3465,Female,37,7
3466,3466,Female,43,2
3467,3467,Male,28,4
3468,3468,Female,42,1
3469,3469,Female,49,1
3470,3470,Female,26,3
3471,3471,Female,36,2
3472,3472,Female,27,3
3473,3473,Male,40,9
3474,3474,Female,42,0
3475,3475,Male,33,6
3476,3476,Male,31,4
3477,3477,Male,30,1
3478,3478,Female,40,7
3479,3479,Male,28,3
3480,3480,Male,46,7
3481,3481,Female,30,0
3482,3482,Female,34,9
3483,3483,Male,37,3
3484,3484,Male,39,6
3485,3485,Male,28,2
3486,3486,Male,33,3
3487,3487,Female,25,10
3488,3488,Female,31,7
3489,3489,Female,35,3
3490,3490,Male,43,10
3491,3491,Male,29,6
3492,3492,Male,35,6
3493,3493,Female,45,7
3494,3494,Male,47,3
3495,3495,Female,37,7
3496,3496,Male,46,4
3497,3497,Male,27,1
3498,3498,Female,63,1
3499,3499,Female,41,7
3500,3500,Male,74,10
3501,3501,Female,32,5
3502,3502,Female,30,10
3503,3503,Male,46,2
3504,3504,Male,35,5
3505,3505,Female,37,3
3506,3506,Male,45,1
3507,3507,Male,45,10
3508,3508,Male,36,9
3509,3509,Female,34,3
3510,3510,Male,37,1
3511,3511,Male,35,2
3512,3512,Female,42,5
3513,3513,Male,18,3
3514,3514,Female,33,10
3515,3515,Female,32,2
3516,3516,Female,37,8
3517,3517,Female,34,7
3518,3518,Male,18,1
3519,3519,Female,39,5
3520,3520,Female,41,5
3521,3521,Female,43,10
3522,3522,Male,49,4
3523,3523,Female,38,9
3524,3524,Male,35,6
3525,3525,Female,35,7
3526,3526,Male,31,4
3527,3527,Female,30,9
3528,3528,Male,69,7
3529,3529,Male,28,5
3530,3530,Female,24,5
3531,3531,Female,42,5
3532,3532,Female,84,8
3533,3533,Female,37,0
3534,3534,Female,42,5
3535,3535,Female,44,4
3536,3536,Male,37,5
3537,3537,Male,29,7
3538,3538,Male,59,7
3539,3539,Female,43,2
3540,3540,Male,42,6
3541,3541,Male,43,5
3542,3542,Female,67,4
3543,3543,Female,34,4
3544,3544,Male,49,8
3545,3545,Male,33,1
3546,3546,Female,32,8
3547,3547,Male,43,6
3548,3548,Female,35,6
3549,3549,Male,37,5
3550,3550,Female,61,5
3551,3551,Male,51,4
3552,3552,Male,31,6
3553,3553,Female,39,3
3554,3554,Male,40,4
3555,3555,Male,36,1
3556,3556,Female,36,1
3557,3557,Female,60,6
3558,3558,Male,34,1
3559,3559,Male,41,4
3560,3560,Female,64,7
3561,3561,Male,44,8
3562,3562,Female,31,10
3563,3563,Female,34,9
3564,3564,Female,61,8
3565,3565,Male,51,5
3566,3566,Female,30,5
3567,3567,Female,25,3
3568,3568,Female,31,2
3569,3569,Male,20,3
3570,3570,Female,50,8
3571,3571,Male,46,2
3572,3572,Male,36,6
3573,3573,Male,31,3
3574,3574,Male,68,4
3575,3575,Female,32,4
3576,3576,Female,66,9
3577,3577,Male,28,8
3578,3578,Male,23,2
3579,3579,Female,39,1
3580,3580,Male,31,9
3581,3581,Female,41,5
